Date;Type;Merchant/Description;Debit/Credit;Balance;
06/07/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£49.47;+£96.57;
06/07/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.29;+£146.04;
05/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£38.56;+£147.33;
05/07/2023;CARD PAYMENT;**** ******* ** ************ *********   ** **********;-£7.97;+£185.89;
05/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£193.86;
05/07/2023;CARD PAYMENT;******* **** ***** ***** ** **********;-£7.00;+£197.71;
04/07/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£3.50;+£204.71;
03/07/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£3.50;+£208.21;
03/07/2023;CARD PAYMENT;********* ****** *** **** ***** ***** ** **********;-£4.49;+£211.71;
03/07/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£4.73;+£216.20;
03/07/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£35.88;+£220.93;
03/07/2023;DD;DIRECT DEBIT PAYMENT TO UNIHOMES REF *XVQBDR, MANDATE NO ****;-£100.16;+£256.81;
02/07/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£17.50;+£356.97;
02/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£29.12;+£339.47;
02/07/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£2.70;+£368.59;
02/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£4.20;+£371.29;
02/07/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£375.49;
02/07/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.25;+£379.34;
01/07/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£8.53;+£380.59;
01/07/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£1.50;+£389.12;
01/07/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.00;+£390.62;
30/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.39;+£391.62;
30/06/2023;CREDIT IN;**** **** ****** *** ******** ******** **********;+£277.43;+£394.01;
29/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£6.44;+£116.58;
28/06/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£2.30;+£123.02;
28/06/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.50;+£125.32;
28/06/2023;CARD PAYMENT;***** ******* ****** **** ***** ***** ** **********;-£3.60;+£128.82;
28/06/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£8.05;+£132.42;
28/06/2023;PAYMENTS;******** ***** *** ****** ******* ** **** ****** *** ********* **** ******* * ******* ** *;-£550.00;+£140.47;
27/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£4.60;+£690.47;
27/06/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.75;+£695.07;
27/06/2023;CARD PAYMENT;************** **** ***** ***** ** **********;-£2.50;+£698.82;
27/06/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£1.00;+£701.32;
27/06/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£4.90;+£702.32;
27/06/2023;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£4.49;+£707.22;
26/06/2023;CARD PAYMENT;*** ****** **** **** ***** ***** ** **********;-£6.50;+£711.71;
26/06/2023;CARD PAYMENT;**** *** *** ********* **** ***** ***** ** **********;-£19.80;+£718.21;
26/06/2023;CARD PAYMENT;**** *** *** ********* **** ***** ***** ** **********;-£17.75;+£738.01;
26/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£755.76;
26/06/2023;CARD PAYMENT;********* ****** ***** **** ***** ***** ** **********;-£4.80;+£759.61;
26/06/2023;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£8.87;+£764.41;
26/06/2023;CARD PAYMENT;***** ******* **** ***** ***** ** **********;-£2.50;+£773.28;
26/06/2023;CARD PAYMENT;*** ****** ****** **** ***** ***** ** **********;-£0.80;+£775.78;
25/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£21.03;+£776.58;
25/06/2023;CARD PAYMENT;***************** **** ***** ***** ** **********;-£4.40;+£797.61;
24/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£802.01;
24/06/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.50;+£805.86;
24/06/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£4.80;+£809.36;
24/06/2023;CARD PAYMENT;************* * **** **** ***** ***** ** **********;-£51.75;+£814.16;
24/06/2023;CARD PAYMENT;***** **** **** **** ***** ***** ** **********;-£4.89;+£865.91;
24/06/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£870.80;
24/06/2023;CARD PAYMENT;**** ******* ** ****** ************   ** **********;-£24.80;+£872.80;
23/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£897.60;
23/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£5.47;+£901.45;
23/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£11.67;+£906.92;
23/06/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.30;+£918.59;
23/06/2023;PAYMENTS;**** ******* *** ****** ******* ** *** ******* ********* ******** * ******* ** **;-£100.00;+£921.89;
23/06/2023;CREDIT IN;**** **** ****** *** **** ****** ******* ****** *******;+£1046.31;+£1021.89;
22/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;-£24.42;
22/06/2023;CARD PAYMENT;*** ****** ****** **** ***** ***** ** **********;-£8.00;-£20.57;
22/06/2023;CARD PAYMENT;*** ****** ****** **** ***** ***** ** **********;-£4.00;-£12.57;
21/06/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£64.45;-£8.57;
21/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£55.88;
20/06/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£2.30;+£59.73;
20/06/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£17.52;+£62.03;
20/06/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£1.35;+£79.55;
20/06/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£7.30;+£80.90;
20/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£88.20;
19/06/2023;CARD PAYMENT;******** *** **** *** **** ***** ***** ** **********;-£2.00;+£92.05;
19/06/2023;CARD PAYMENT;*** ***** ****** **** **** ***** ***** ** **********;-£1.65;+£94.05;
18/06/2023;CARD PAYMENT;******** *** **** *** **** ***** ***** ** **********;-£2.00;+£95.70;
18/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£0.95;+£97.70;
18/06/2023;CARD PAYMENT;**** ******* ** ********* ****   ** **********;-£5.38;+£98.65;
18/06/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£6.00;+£104.03;
18/06/2023;CARD PAYMENT;*** ***** ***** *** **** ***** ***** ** **********;-£13.50;+£110.03;
18/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.45;+£123.53;
17/06/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£6.84;+£125.98;
17/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.64;+£132.82;
17/06/2023;CARD PAYMENT;**** ******* ** **************   ** **********;-£12.00;+£136.46;
16/06/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£1.20;+£148.46;
16/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£6.13;+£149.66;
16/06/2023;CARD PAYMENT;****** **** * **** *** **** ***** ***** ** **********;-£9.50;+£155.79;
16/06/2023;CARD PAYMENT;** **** *** **** ***** ***** ** **********;-£1.50;+£165.29;
16/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£166.79;
15/06/2023;CARD PAYMENT;** **** *** **** ***** ***** ** **********;-£3.50;+£170.64;
15/06/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£4.68;+£174.14;
15/06/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£58.71;+£178.82;
15/06/2023;CARD PAYMENT;******* **** ***** ***** ** **********;-£55.30;+£237.53;
14/06/2023;CARD PAYMENT;** **** *** **** ***** ***** ** **********;-£1.50;+£292.83;
14/06/2023;CARD PAYMENT;**** *** ******** **** ***** ***** ** **********;-£4.07;+£294.33;
14/06/2023;CARD PAYMENT;********* ****** *** **** ***** ***** ** **********;-£5.98;+£298.40;
14/06/2023;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£38.10;+£304.38;
14/06/2023;CARD PAYMENT;***** ***** **** ***** ***** ** **********;-£7.20;+£342.48;
14/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£349.68;
14/06/2023;PAYMENTS;******** ***** *** ****** ******* ** ******** ******* ********* ******* * ******* ** ****;-£3.00;+£353.53;
13/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£13.55;+£356.53;
13/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£370.08;
12/06/2023;CARD PAYMENT;******** *** **** *** **** ***** ***** ** **********;-£2.00;+£373.93;
12/06/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£8.50;+£375.93;
12/06/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£3.28;+£384.43;
12/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.39;+£387.71;
11/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.75;+£390.10;
11/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£392.85;
10/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£31.25;+£396.70;
10/06/2023;CARD PAYMENT;*********** *** **** ***** ***** ** **********;-£8.00;+£427.95;
10/06/2023;CARD PAYMENT;******** **** **** ***** ***** ** **********;-£5.49;+£435.95;
10/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.12;+£441.44;
10/06/2023;CARD PAYMENT;****** *********** *** **** ***** ***** ** **********;-£4.85;+£444.56;
10/06/2023;CARD PAYMENT;****** *********** *** **** ***** ***** ** **********;-£2.00;+£449.41;
09/06/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£3.58;+£451.41;
09/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£15.07;+£454.99;
09/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£470.06;
09/06/2023;CARD PAYMENT;**** ******* ** *********** **********   ** **********;-£60.00;+£473.91;
09/06/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£60.00;+£533.91;
08/06/2023;CARD PAYMENT;** **** ******** ***** **** ***** ***** ** **********;-£1.50;+£473.91;
08/06/2023;CARD PAYMENT;******** *** **** *** **** ***** ***** ** **********;-£2.00;+£475.41;
08/06/2023;CARD PAYMENT;** **** ******** ***** **** ***** ***** ** **********;-£3.00;+£477.41;
07/06/2023;CARD PAYMENT;********* **** ****** **** ***** ***** ** **********;-£12.15;+£480.41;
07/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£11.04;+£492.56;
06/06/2023;CARD PAYMENT;******** *** **** *** **** ***** ***** ** **********;-£2.00;+£503.60;
06/06/2023;CARD PAYMENT;******** ******* ***** **** ***** ***** ** **********;-£3.95;+£505.60;
06/06/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£14.50;+£509.55;
06/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£16.90;+£524.05;
06/06/2023;CARD PAYMENT;******* ******* **** ***** ***** ** **********;-£19.40;+£540.95;
06/06/2023;CARD PAYMENT;**** ******* ** **** **** *** ****   ** **********;-£1.50;+£560.35;
06/06/2023;CARD PAYMENT;************ ***** *** **** ***** ***** ** **********;-£1.39;+£561.85;
06/06/2023;CARD PAYMENT;******* **** *** **** ***** ***** ** **********;-£10.20;+£563.24;
06/06/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£1.50;+£573.44;
06/06/2023;CARD PAYMENT;******** **** **** ***** ***** ** **********;-£13.29;+£574.94;
06/06/2023;CARD PAYMENT;******** ******* *** **** ***** ***** ** **********;-£33.10;+£588.23;
05/06/2023;CARD PAYMENT;*** ********** **** ***** ***** ** **********;-£55.03;+£621.33;
05/06/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£31.04;+£676.36;
05/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£4.90;+£707.40;
04/06/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£16.00;+£712.30;
04/06/2023;CARD PAYMENT;** **** ******** ***** **** ***** ***** ** **********;-£1.50;+£696.30;
04/06/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£3.50;+£697.80;
04/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£4.75;+£701.30;
04/06/2023;CARD PAYMENT;**** ******* ** ************ *********   ** **********;-£34.99;+£706.05;
03/06/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£741.04;
03/06/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.49;+£744.89;
02/06/2023;CARD PAYMENT;** **** ******** ***** **** ***** ***** ** **********;-£1.50;+£747.38;
02/06/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£18.42;+£748.88;
01/06/2023;CARD PAYMENT;********* ******** **** ***** ***** ** **********;-£3.00;+£767.30;
01/06/2023;CARD PAYMENT;********* ******** **** ***** ***** ** **********;-£8.50;+£770.30;
01/06/2023;CARD PAYMENT;********* **** ***** ***** ** **********;-£13.65;+£778.80;
01/06/2023;CARD PAYMENT;********* ****** *** **** ***** ***** ** **********;-£55.15;+£792.45;
01/06/2023;CARD PAYMENT;********* ****** *** **** ***** ***** ** **********;-£1.40;+£847.60;
01/06/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£4.95;+£849.00;
01/06/2023;CARD PAYMENT;******* ******** **** ***** ***** ** **********;-£19.30;+£853.95;
01/06/2023;CARD PAYMENT;***** **** **** ***** ***** ** **********;-£19.45;+£873.25;
01/06/2023;DD;DIRECT DEBIT PAYMENT TO UNIHOMES REF *XVQBDR, MANDATE NO ****;-£100.16;+£892.70;
31/05/2023;CARD PAYMENT;** ******** **** ***** ***** ** **********;-£12.42;+£992.86;
31/05/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£3.85;+£1005.28;
31/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£13.40;+£1009.13;
31/05/2023;CARD PAYMENT;** ** ********** **** ***** ***** ** **********;-£1.00;+£1022.53;
31/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£11.51;+£1023.53;
31/05/2023;FAST PAYMENT;****** ******** ******* ********** **** ******** *;+£38.95;+£1035.04;
31/05/2023;CREDIT IN;**** **** ****** *** ******** ******** **********;+£314.42;+£996.09;
30/05/2023;CARD PAYMENT;******** *** **** *** **** ***** ***** ** **********;-£1.70;+£681.67;
30/05/2023;CARD PAYMENT;***** **** ***** ***** ** **********;-£7.00;+£683.37;
30/05/2023;CARD PAYMENT;*** *********** ** **** ***** ***** ** **********;-£4.00;+£690.37;
30/05/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£4.00;+£694.37;
30/05/2023;CARD PAYMENT;***** **** ***** ***** ** **********;-£3.50;+£698.37;
30/05/2023;CARD PAYMENT;*************** **** ***** ***** ** **********;-£14.00;+£701.87;
30/05/2023;PAYMENTS;******** ***** *** ****** ******* ** **** ****** *** ********* **** ******* * ******* ** *;-£550.00;+£715.87;
29/05/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£4.00;+£1265.87;
28/05/2023;CARD PAYMENT;**** ******* ** ****** ******* *** ***   ** **********;-£2.50;+£1269.87;
28/05/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£4.00;+£1272.37;
28/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.39;+£1276.37;
27/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£32.08;+£1277.76;
27/05/2023;CARD PAYMENT;**** ******* ** **********************   ** **********;-£7.70;+£1309.84;
27/05/2023;CARD PAYMENT;**** ******* ** ************ *********   ** **********;-£11.99;+£1317.54;
27/05/2023;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£4.49;+£1329.53;
26/05/2023;CARD PAYMENT;***** ***** **** **** ***** ***** ** **********;-£762.95;+£1334.02;
26/05/2023;CARD PAYMENT;**** ******* ** *********   ** **********;-£4.45;+£2096.97;
26/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£4.48;+£2101.42;
26/05/2023;FAST PAYMENT;****** ******** ******* ********* **** * *******;+£250.00;+£2105.90;
25/05/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£7.20;+£1855.90;
25/05/2023;CREDIT IN;**** **** ****** *** **** ****** ******* ****** *******;+£102.75;+£1863.10;
24/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.00;+£1760.35;
24/05/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£43.55;+£1764.35;
24/05/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£6.45;+£1807.90;
24/05/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£4.89;+£1814.35;
24/05/2023;CARD PAYMENT;***** ******* ****** **** ***** ***** ** **********;-£7.20;+£1819.24;
24/05/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£17.50;+£1826.44;
24/05/2023;CARD PAYMENT;******* **** ***** ***** ** **********;-£30.00;+£1843.94;
23/05/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£7.38;+£1873.94;
23/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£1.55;+£1881.32;
23/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£1882.87;
23/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.25;+£1884.87;
22/05/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£3.24;+£1886.12;
22/05/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£1.55;+£1889.36;
22/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.99;+£1890.91;
22/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.25;+£1893.90;
22/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£4.25;+£1895.15;
21/05/2023;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£4.70;+£1899.40;
21/05/2023;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£1.30;+£1904.10;
20/05/2023;CARD PAYMENT;********* **** **** ***** ***** ** **********;-£11.47;+£1905.40;
20/05/2023;CARD PAYMENT;**** ***** **** ***** ***** ** **********;-£1.10;+£1916.87;
20/05/2023;CARD PAYMENT;******** ****** ****** **** ***** ***** ** **********;-£4.00;+£1917.97;
20/05/2023;CARD PAYMENT;**** ******* ** ****** ************   ** **********;-£5.00;+£1921.97;
19/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£15.04;+£1926.97;
19/05/2023;CARD PAYMENT;**** ******* ** **************   ** **********;-£12.00;+£1942.01;
19/05/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£0.80;+£1954.01;
19/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£5.40;+£1954.81;
19/05/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£8.10;+£1960.21;
19/05/2023;FAST PAYMENT;****** ******** ******* ************ **** ******** *;+£6.00;+£1968.31;
18/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£7.42;+£1962.31;
18/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.00;+£1969.73;
18/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£1973.73;
18/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£1975.73;
17/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£16.42;+£1977.73;
17/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£1.45;+£1994.15;
17/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£2.75;+£1995.60;
17/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.40;+£1998.35;
17/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£2000.75;
17/05/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£17.50;+£2002.75;
16/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£5.45;+£2020.25;
16/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.00;+£2025.70;
16/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£9.90;+£2029.70;
16/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.20;+£2039.60;
16/05/2023;CARD PAYMENT;************* **** ***** ***** ** **********;-£2.15;+£2040.80;
15/05/2023;FAST PAYMENT;****** ******** ******* ******** **** ******** *;+£3.80;+£2042.95;
15/05/2023;PAYMENTS;**** ******* *** ****** ******* ** ** *** ***** ********* *** * ******* ** **;-£40.00;+£2039.15;
15/05/2023;CARD PAYMENT;**** ****** **** **** ***** ***** ** **********;-£38.49;+£2079.15;
15/05/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£5.89;+£2117.64;
15/05/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£13.50;+£2123.53;
15/05/2023;PAYMENTS;******** ***** *** ****** ******* ** ******** ******* ********* ******* * ******* ** ****;-£3.00;+£2137.03;
14/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.00;+£2140.03;
14/05/2023;CARD PAYMENT;************** **** ***** ***** ** **********;-£5.00;+£2144.03;
14/05/2023;CARD PAYMENT;****** ******* **** ***** ***** ** **********;-£2.30;+£2149.03;
14/05/2023;CARD PAYMENT;****** ******** *** **** ***** ***** ** **********;-£6.50;+£2151.33;
14/05/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£4.25;+£2157.83;
13/05/2023;CARD PAYMENT;**** ******* ** ****** ************* *   ** **********;-£1.80;+£2162.08;
13/05/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£1.99;+£2163.88;
13/05/2023;CARD PAYMENT;********** ******** **** ***** ***** ** **********;-£12.80;+£2165.87;
13/05/2023;CARD PAYMENT;********** ******** **** ***** ***** ** **********;-£12.80;+£2178.67;
13/05/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£11.90;+£2191.47;
13/05/2023;CARD PAYMENT;********** **** ***** ***** ** **********;-£11.90;+£2203.37;
13/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£2215.27;
13/05/2023;CARD PAYMENT;**** **** **** ***** ***** ** **********;-£1.25;+£2217.27;
12/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£2.50;+£2218.52;
12/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.90;+£2221.02;
12/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£2.00;+£2221.92;
12/05/2023;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£21.00;+£2223.92;
11/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£14.71;+£2244.92;
11/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£7.00;+£2259.63;
11/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.19;+£2266.63;
11/05/2023;CREDIT IN;**** ******* **** ** ****** ****** ******** ******* ********* ********;+£22.00;+£2267.82;
11/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£2245.82;
11/05/2023;CARD PAYMENT;**** ******* ** ****** ************   ** **********;-£5.09;+£2247.82;
10/05/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£1.20;+£2252.91;
10/05/2023;CARD PAYMENT;******** * **** ***** **** ***** ***** ** **********;-£17.50;+£2254.11;
09/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.00;+£2271.61;
09/05/2023;CARD PAYMENT;****** *** **** ***** ***** ** **********;-£5.50;+£2275.61;
09/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.30;+£2281.11;
08/05/2023;PAYMENTS;**** ******* *** ****** ******* ** **** * * ******* ********* ******** * ******* ** **;-£13.50;+£2283.41;
08/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£6.00;+£2296.91;
08/05/2023;PAYMENTS;**** ******* *** ****** ******* ** *** ***** * **** ********* **** * *** * ******* ** **;-£20.00;+£2302.91;
08/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.00;+£2322.91;
07/05/2023;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£38.61;+£2323.91;
07/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£0.55;+£2362.52;
07/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.99;+£2363.07;
07/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£0.85;+£2367.06;
07/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£2.00;+£2367.91;
07/05/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£9.50;+£2369.91;
07/05/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£8.00;+£2379.41;
06/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£4.00;+£2387.41;
06/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.39;+£2391.41;
06/05/2023;CARD PAYMENT;******** ***** **** **** ***** ***** ** **********;-£4.00;+£2392.80;
06/05/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£2.40;+£2396.80;
06/05/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£2.00;+£2399.20;
06/05/2023;CARD PAYMENT;**** ******* **** ***** ***** ** **********;-£3.00;+£2401.20;
06/05/2023;CARD PAYMENT;*** ******* ********** **** ***** ***** ** **********;-£2.00;+£2404.20;
05/05/2023;CARD PAYMENT;** ** ***** **** **** ***** ***** ** **********;-£4.00;+£2406.20;
05/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£1.59;+£2410.20;
04/05/2023;CARD PAYMENT;****** ************* * **** ***** ***** ** **********;-£3.75;+£2411.79;
04/05/2023;CARD PAYMENT;***** * ******** **** ***** ***** ** **********;-£5.30;+£2415.54;
